Category,Order Date,Postal Code,Segment,Product Name,Price,Quantity,Discount,Region
Office Supplies,10/12/2017,10024,Consumer,Tyvek Side-Opening Peel & Seel Expanding Envelopes,162.86,4,0,East
Furniture,11/28/2016,60623,Corporate,Eldon 100 Class Desk Accessories,8.49,9,0.6,Central
Office Supplies,11/28/2016,60623,Corporate,"Belkin 19"" Vented Equipment Shelf, Black",19.56,2,0.2,Central
Office Supplies,11/28/2016,60623,Corporate,"Tenex Personal Project File with Scoop Front Design, Black",4.04,5,0.2,Central
Technology,11/28/2016,60623,Corporate,Logitech Mobile Speakerphone P710e - speaker phone,56.69,6,0.2,Central
Technology,1/12/2018,10009,Consumer,Sabrent 4-Port USB 2.0 Hub,6.93,3,0,East
Office Supplies,1/12/2018,10009,Consumer,Safco Industrial Shelving,6.65,3,0,East
Office Supplies,1/12/2018,10009,Consumer,Acco 3-Hole Punch,6.13,5,0.2,East
Office Supplies,8/6/2018,77506,Corporate,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,4.47,2,0.8,Central
Technology,9/19/2015,77036,Corporate,Lexmark MX611dhe Monochrome Laser Printer,2.55,3,0.4,Central
Technology,9/19/2015,77036,Corporate,Xerox WorkCentre 6505DN Laser Multifunction Printer,1.26,7,0.4,Central
Technology,6/6/2017,60610,Consumer,Cisco Small Business SPA 502G VoIP phone,28.72,4,0.2,Central
Technology,10/11/2016,94513,Consumer,Microsoft Sculpt Comfort Mouse,35.16,2,0,West
Office Supplies,6/16/2018,27514,Corporate,"Quartet Omega Colored Chalk, 12/Pack",4.73,3,0.2,South
Office Supplies,1/22/2017,7960,Consumer,Bagged Rubber Bands,0.3,6,0,East
Office Supplies,9/12/2018,45231,Corporate,Safco Commercial Shelving,7.44,1,0.2,East
Office Supplies,9/12/2018,45231,Corporate,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",21.59,3,0.2,East
Office Supplies,12/28/2018,94110,Corporate,Adjustable Depth Letter/Legal Cart,210.49,4,0,West
Technology,7/30/2016,94109,Consumer,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,92.37,7,0,West
Furniture,7/30/2016,94109,Consumer,Regeneration Desk Collection,2.32,3,0,West
Office Supplies,7/30/2016,94109,Consumer,Presstex Flexible Ring Binders,4.1,3,0.2,West
Office Supplies,9/16/2018,90301,Corporate,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.06,2,0,West
Office Supplies,9/16/2018,90301,Corporate,Newell 330,1.55,1,0,West
Office Supplies,10/13/2018,19140,Corporate,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",4.08,2,0.2,East
Office Supplies,10/13/2018,19140,Corporate,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",5.91,4,0.2,East
Office Supplies,10/13/2018,19140,Corporate,Eldon Simplefile Box Office,5.97,6,0.2,East
Office Supplies,10/13/2018,19140,Corporate,Avery 489,8.69,3,0.2,East
Office Supplies,9/26/2016,77070,Consumer,Round Ring Binders,3.43,5,0.8,Central
Technology,9/26/2016,77070,Consumer,Bose SoundLink Bluetooth Speaker,1.88,7,0.2,Central
Furniture,2/11/2016,90004,Consumer,"Bevis Round Bullnose 29"" High Table Top",51.94,5,0.2,West
Office Supplies,9/26/2016,97206,Consumer,Easy-staple paper,47.84,5,0.2,West
Technology,9/26/2016,97206,Consumer,Microsoft Arc Touch Mouse,47.96,5,0.2,West
Office Supplies,9/26/2016,97206,Consumer,Xerox 216,10.89,6,0.2,West
Office Supplies,12/18/2017,33319,Corporate,GBC VeloBinder Electric Binding Machine,169.37,7,0.7,South
Office Supplies,12/18/2017,33319,Corporate,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",24.32,2,0.2,South
Office Supplies,12/18/2017,33319,Corporate,Premier Automatic Letter Opener,204.31,5,0.2,South
Office Supplies,11/20/2017,43229,Home Office,Advantus SlideClip Paper Clips,6.68,7,0.2,East
Office Supplies,11/20/2017,43229,Home Office,Avery 512,6.24,8,0.2,East
Technology,11/20/2017,43229,Home Office,Logitech Wireless Gaming Headset G930,54.4,2,0.2,East
Furniture,11/20/2017,43229,Home Office,"Bush Westfield Collection Bookcases, Medium Cherry Finish",48.7,3,0.5,East
Furniture,12/26/2015,80906,Corporate,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",78.86,8,0.2,West
Furniture,12/26/2015,80906,Corporate,Global Deluxe Office Fabric Chairs,20.16,3,0.2,West
Furniture,12/26/2015,80906,Corporate,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,24.56,3,0.2,West
Office Supplies,12/26/2015,80906,Corporate,Ibico Laser Imprintable Binding System Covers,62.88,5,0.7,West
Office Supplies,12/26/2015,80906,Corporate,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",9.3,3,0.2,West
Office Supplies,10/28/2017,7109,Corporate,Xerox 223,15.55,5,0,East
Office Supplies,10/28/2017,7109,Corporate,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",10.82,8,0,East
Office Supplies,10/28/2017,7109,Corporate,Xerox 1939,27.32,3,0,East
Furniture,10/28/2017,7109,Corporate,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",38.02,4,0,East
Office Supplies,10/28/2017,7109,Corporate,Avery Premier Heavy-Duty Binder with Round Locking Rings,6.57,1,0,East
Furniture,11/19/2018,60623,Consumer,BPI Conference Tables,131.45,3,0.5,Central
Furniture,4/5/2016,10024,Corporate,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,12.86,2,0,East
Office Supplies,12/30/2015,48180,Corporate,Newell 350,2.85,3,0,Central
Office Supplies,1/6/2015,8701,Home Office,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",20.92,3,0,East
Office Supplies,1/6/2015,8701,Home Office,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,83.87,6,0,East
Office Supplies,4/15/2018,22204,Consumer,Faber Castell Col-Erase Pencils,2,1,0,South
Furniture,12/9/2017,80004,Corporate,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3.59,4,0.2,West
Furniture,12/9/2017,80004,Corporate,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,52.51,2,0.2,West
Furniture,12/9/2017,80004,Corporate,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",1.71,1,0.2,West
Office Supplies,12/9/2017,80004,Corporate,Avery 509,2.04,3,0.2,West
Furniture,9/27/2015,7601,Corporate,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",37.64,3,0,East
Technology,9/8/2015,33710,Corporate,AT&T 1070 Corded Phone,22.3,2,0.2,South
Office Supplies,9/8/2015,33710,Corporate,Xerox 21,5.44,3,0.2,South
Office Supplies,12/28/2015,19143,Corporate,"Boston School Pro Electric Pencil Sharpener, 1670",8.67,4,0.2,East
Furniture,4/11/2015,10024,Home Office,DMI Arturo Collection Mission-style Design Wood Chair,24.16,1,0.1,East
Technology,4/11/2015,10024,Home Office,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,9.98,2,0,East
Technology,4/11/2015,10024,Home Office,Panasonic Kx-TS550,80.02,6,0,East
Technology,4/11/2015,10024,Home Office,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,129.6,4,0,East
Office Supplies,4/11/2015,10024,Home Office,"Trav-L-File Heavy-Duty Shuttle II, Black",13.07,1,0,East
Office Supplies,9/19/2015,90805,Corporate,OIC Binder Clips,3.58,2,0,West
Office Supplies,4/23/2017,92345,Corporate,Ibico Laser Imprintable Binding System Covers,81.74,6,0.2,West
Technology,4/23/2017,92345,Corporate,Logitech Wireless Headset h800,35,1,0,West
Furniture,3/11/2018,37130,Corporate,Telescoping Adjustable Floor Lamp,1,1,0.2,South
Technology,8/30/2017,19143,Consumer,Aastra 57i VoIP phone,67.88,3,0.4,East
Office Supplies,8/30/2017,19143,Consumer,"File Shuttle II and Handi-File, Black",3.39,2,0.2,East
Furniture,8/30/2017,19143,Consumer,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1.29,4,0.3,East
Office Supplies,8/30/2017,19143,Consumer,Round Specialty Laser Printer Labels,33.83,10,0.2,East
Office Supplies,8/30/2017,19143,Consumer,GBC Premium Transparent Covers with Diagonal Lined Pattern,27.69,6,0.7,East
Technology,4/25/2017,19134,Consumer,AT&T 841000 Phone,20.7,2,0.4,East
Office Supplies,4/25/2017,19134,Consumer,Ibico Recycled Grain-Textured Covers,13.82,2,0.7,East
Office Supplies,4/25/2017,19134,Consumer,Wilson Jones Custom Binder Spines & Labels,3.43,3,0.7,East
Office Supplies,1/9/2016,90045,Consumer,Storex Dura Pro Binders,1.6,1,0.2,West
Technology,1/9/2016,90045,Consumer,Hewlett Packard LaserJet 3310 Copier,1.68,2,0.2,West
Office Supplies,1/9/2016,90045,Consumer,Avery Non-Stick Binders,4.49,4,0.2,West
Office Supplies,12/7/2015,94122,Corporate,Tuff Stuff Recycled Round Ring Binders,2.8,2,0.2,West
Furniture,12/7/2015,94122,Corporate,Hon 5100 Series Wood Tables,17.46,3,0.2,West
Office Supplies,6/22/2016,84041,Consumer,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.33,4,0,West
Office Supplies,4/13/2015,19140,Corporate,Newell 314,1.12,4,0.2,East
Office Supplies,4/13/2015,19140,Corporate,Fellowes PB200 Plastic Comb Binding Machine,2.04,10,0.7,East
Office Supplies,4/13/2015,19140,Corporate,Staples,10.07,13,0.2,East
Technology,4/13/2015,19140,Corporate,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",8.39,12,0.4,East
Office Supplies,12/20/2016,78745,Consumer,Fellowes Super Stor/Drawer,2.22,4,0.2,Central
Technology,6/15/2018,94122,Consumer,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,4.8,3,0.2,West
Office Supplies,8/7/2018,1852,Consumer,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.1,3,0,East
Office Supplies,8/7/2018,1852,Consumer,Easy-staple paper,11.54,2,0,East
Office Supplies,8/7/2018,1852,Consumer,"BIC Brite Liner Highlighters, Chisel Tip",4.15,2,0,East
Technology,1/9/2017,10009,Home Office,Sabrent 4-Port USB 2.0 Hub,2.31,1,0,East
Office Supplies,1/9/2017,10009,Home Office,Xerox 1881,11.54,2,0,East
Office Supplies,1/9/2017,10009,Home Office,Acco Hanging Data Binders,1.07,1,0.2,East
Office Supplies,1/9/2017,10009,Home Office,Xerox 1881,23.09,4,0,East
Office Supplies,1/9/2017,10009,Home Office,GBC DocuBind P400 Electric Binding System,7.08,4,0.2,East
Furniture,8/4/2017,10035,Consumer,Sauder Barrister Bookcases,4.86,6,0.2,East
Office Supplies,8/4/2017,10035,Consumer,"#10 Gummed Flap White Envelopes, 100/Box",3.8,2,0,East
Office Supplies,8/4/2017,10035,Consumer,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",6.99,4,0,East
Office Supplies,8/4/2017,10035,Consumer,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",15.82,5,0,East
Office Supplies,4/23/2017,28205,Corporate,Southworth 25% Cotton Linen-Finish Paper & Envelopes,11.33,5,0.2,South
Office Supplies,8/3/2018,31907,Corporate,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,168.44,8,0,South
Office Supplies,8/3/2018,31907,Corporate,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",9.94,2,0,South
Office Supplies,9/25/2018,10009,Consumer,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",9.94,2,0,East
Furniture,9/25/2018,10009,Consumer,Global Ergonomic Managers Chair,86.87,3,0.1,East
Office Supplies,9/25/2018,10009,Consumer,Newell 333,1.45,2,0,East
Furniture,9/25/2018,10009,Consumer,Eldon Wave Desk Accessories,20.73,8,0,East
Office Supplies,9/24/2015,94109,Consumer,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",8.48,4,0,West
Office Supplies,10/21/2017,6040,Corporate,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,10.44,4,0,East
Office Supplies,10/21/2017,6040,Corporate,Staple remover,0.15,2,0,East
Office Supplies,10/21/2017,6040,Corporate,Pizazz Global Quick File,29.34,7,0,East
Furniture,10/21/2017,6040,Corporate,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1.36,4,0,East
Office Supplies,5/29/2018,78550,Consumer,Xerox 1930,9.4,5,0.2,Central
Office Supplies,5/29/2018,78550,Consumer,File Shuttle I and Handi-File,4.67,3,0.2,Central
Office Supplies,7/23/2015,85705,Consumer,Wilson Jones Custom Binder Spines & Labels,5.71,5,0.7,West
Technology,7/23/2015,85705,Consumer,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,179.19,8,0.2,West
Office Supplies,7/23/2015,85705,Consumer,Newell 324,0.92,1,0.2,West
Technology,7/23/2015,85705,Consumer,Microsoft Natural Keyboard Elite,29.94,10,0.2,West
Office Supplies,9/28/2017,62301,Corporate,Xerox 1960,30.98,4,0.2,Central
Furniture,8/27/2018,2038,Corporate,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1.49,7,0.3,East
Office Supplies,4/28/2016,77095,Consumer,Holmes Odor Grabber,20.33,3,0.8,Central
Office Supplies,4/28/2016,77095,Consumer,Akro-Mils 12-Gallon Tote,2.68,3,0.2,Central
Office Supplies,4/28/2016,77095,Consumer,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",18.87,4,0.8,Central
Office Supplies,10/28/2017,94109,Corporate,Southworth Structures Collection,25.48,7,0,West
Office Supplies,10/28/2017,94109,Corporate,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",17.34,3,0.2,West
Technology,6/26/2016,48180,Corporate,Sony 32GB Class 10 Micro SDHC R40 Memory Card,8.8,2,0,Central
Furniture,11/27/2016,33024,Consumer,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",157.01,3,0.45,South
Technology,11/27/2016,33024,Consumer,Logitech Media Keyboard K200,1.05,3,0.2,South
Technology,3/12/2016,19140,Corporate,Lexmark MarkNet N8150 Wireless Print Server,1.69,4,0.7,East
Furniture,3/12/2016,19140,Corporate,3M Hangers With Command Adhesive,0.78,1,0.2,East
Office Supplies,11/24/2015,45231,Consumer,Crayola Colored Pencils,0.43,1,0.2,East
Office Supplies,11/12/2018,10009,Consumer,"Angle-D Binders with Locking Rings, Label Holders",7.88,4,0.2,East
Technology,11/12/2018,10009,Consumer,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,13.59,2,0,East
Technology,9/21/2015,98198,Consumer,Nortel Meridian M3904 Professional Digital phone,27.72,2,0.2,West
Technology,9/21/2015,98198,Consumer,Canon PC1080F Personal Copier,3.51,3,0,West
Office Supplies,7/6/2015,61604,Corporate,Wilson Jones Century Plastic Molded Ring Binders,20.56,3,0.8,Central
Office Supplies,6/30/2018,89115,Home Office,Tuf-Vin Binders,25.58,3,0.2,West
Office Supplies,10/17/2018,2886,Corporate,2300 Heavy-Duty Transfer File Systems by Perma,9.49,2,0,East
Office Supplies,10/17/2018,2886,Corporate,Xerox 1958,6.22,2,0,East
Office Supplies,10/31/2016,49201,Home Office,"Acme 10"" Easy Grip Assistive Scissors",21.04,4,0,Central
Office Supplies,8/9/2017,77036,Consumer,Super Decoflex Portable Personal File,3.6,3,0.2,Central
Furniture,8/9/2017,77036,Consumer,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1.59,4,0.32,Central
Office Supplies,8/9/2017,77036,Consumer,"Contico 72""H Heavy-Duty Storage System",32.78,4,0.2,Central
Technology,8/9/2017,77036,Consumer,Sony 64GB Class 10 Micro SDHC R40 Memory Card,0.72,2,0.2,Central
Office Supplies,12/24/2015,33180,Consumer,Xerox 1974,3.47,2,0.2,South
Office Supplies,4/16/2015,28403,Corporate,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",9.77,6,0.2,South
Office Supplies,12/24/2018,10024,Consumer,Staple holder,9.7,3,0,East
Technology,8/12/2018,94110,Consumer,Sony 64GB Class 10 Micro SDHC R40 Memory Card,37.79,5,0,West
Technology,8/12/2018,94110,Consumer,Sharp AL-1530CS Digital Copier,2.17,3,0.2,West
Office Supplies,8/12/2018,94110,Consumer,"Wirebound Message Book, 4 per Page",13.3,5,0,West
Furniture,8/12/2018,94110,Consumer,"Bevis Round Conference Table Top, X-Base",112.95,7,0.2,West
Office Supplies,8/12/2018,94110,Consumer,"Wirebound Service Call Books, 5 1/2"" x 4""",4.65,1,0,West
Office Supplies,8/12/2018,94110,Consumer,Self-Adhesive Removable Labels,13.61,9,0,West
Office Supplies,8/12/2018,94110,Consumer,Xerox 1908,27.43,1,0,West
Furniture,8/12/2018,94110,Consumer,O'Sullivan 4-Shelf Bookcase in Odessa Pine,31.45,13,0.15,West
Furniture,8/12/2018,94110,Consumer,Novimex High-Tech Fabric Mesh Task Chair,18.45,2,0.2,West
Office Supplies,3/11/2018,98105,Corporate,Xerox 191,65.73,7,0,West
Furniture,3/11/2018,98105,Corporate,Global Deluxe Office Fabric Chairs,26.87,4,0.2,West
Office Supplies,6/24/2018,92646,Consumer,Bulldog Vacuum Base Pencil Sharpener,25.9,8,0,West
Furniture,4/14/2017,90004,Consumer,Bevis Steel Folding Chairs,38.38,5,0.2,West
Office Supplies,6/11/2018,40475,Corporate,Xerox 1987,2.83,1,0,South
Office Supplies,4/3/2018,90045,Corporate,American Pencil,2.7,4,0,West
Office Supplies,4/3/2018,90045,Corporate,"White Envelopes, White Envelopes with Clear Poly Window",7.02,1,0,West
Technology,6/22/2015,80027,Consumer,KeyTronic 6101 Series - Keyboard - Black,56.57,6,0.2,West
Furniture,10/19/2018,1841,Corporate,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",14.71,4,0,East
Office Supplies,10/19/2018,1841,Corporate,Crate-A-Files,8.5,3,0,East
Furniture,8/21/2018,39212,Consumer,Hon Multipurpose Stacking Arm Chairs,225.26,4,0,South
Furniture,11/23/2018,48187,Corporate,Coloredge Poster Frame,11.08,2,0,Central
Office Supplies,11/23/2018,48187,Corporate,GBC VeloBinder Manual Binding System,138.2,8,0,Central
Technology,12/9/2015,10801,Home Office,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",30.1,1,0,East
Office Supplies,1/10/2018,78207,Corporate,Design Ebony Sketching Pencil,0.5,6,0.2,Central
Office Supplies,4/15/2017,28052,Home Office,GBC ProClick 150 Presentation Binding System,145.35,2,0.7,South
Technology,4/15/2017,28052,,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive,0,,0.2,
Technology,4/15/2017,28052,,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive,0,,0.2,
Office Supplies,4/15/2017,28052,Home Office,Woodgrain Magazine Files by Perma,0.77,2,0.2,South
Office Supplies,6/6/2017,1852,Consumer,Letter Size Cart,207.15,5,0,East
Office Supplies,12/19/2015,32216,Consumer,Insertable Tab Post Binder Dividers,3.69,2,0.7,South
Technology,12/19/2015,32216,Consumer,Belkin QODE FastFit Bluetooth Keyboard,18.59,5,0.2,South
Technology,12/6/2017,60623,Home Office,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",43.2,3,0.3,Central
Office Supplies,12/6/2017,60623,Home Office,Xerox 1908,113.64,7,0.2,Central
Office Supplies,9/15/2018,77070,Corporate,Xerox 1897,11.55,8,0.2,Central
Furniture,1/20/2018,10024,Corporate,Global Deluxe Steno Chair,2.31,3,0.1,East
Furniture,5/9/2017,48227,Consumer,Aluminum Document Frame,3.67,1,0,Central
Office Supplies,5/9/2017,48227,Consumer,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,23.39,3,0,Central
Office Supplies,5/9/2017,48227,Consumer,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,20.58,3,0,Central
Office Supplies,5/9/2017,48227,Consumer,"Xerox Color Copier Paper, 11"" x 17"", Ream",42.03,4,0,Central
Furniture,5/9/2017,48227,Consumer,Office Star - Ergonomically Designed Knee Chair,29.15,3,0,Central
Office Supplies,5/9/2017,48227,Consumer,Avery 520,10.58,7,0,Central
Furniture,3/20/2018,47201,Consumer,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",1.37,1,0,Central
Office Supplies,1/4/2017,13021,Consumer,Newell 345,15.48,3,0,East
Office Supplies,1/4/2017,13021,Consumer,Fellowes Bankers Box Recycled Super Stor/Drawer,9.72,3,0,East
Office Supplies,1/4/2017,13021,Consumer,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,71.25,6,0,East
Office Supplies,1/4/2017,13021,Consumer,50 Colored Long Pencils,7.92,3,0,East
Office Supplies,1/4/2017,13021,Consumer,Newell 342,2.85,3,0,East
Technology,1/4/2017,13021,Consumer,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,9.13,4,0,East
Furniture,10/20/2018,44312,Corporate,Chromcraft Rectangular Conference Tables,75.83,2,0.4,East
Office Supplies,10/20/2018,44312,Corporate,Deluxe Rollaway Locking File with Drawer,66.54,2,0.2,East
Technology,12/13/2017,73071,Corporate,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,24.91,4,0,Central
Furniture,12/2/2015,94521,Consumer,"Global Geo Office Task Chair, Gray",24.29,2,0.2,West
Furniture,9/26/2017,62521,Consumer,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,96.11,3,0.3,Central
Office Supplies,9/26/2017,62521,Consumer,Staple envelope,3.35,2,0.2,Central
